"TIME","GEO","UNIT","Value","Flag and Footnotes"
"2012","TR82","Million euro","4,980.77",""
"2012","TR83","Million euro","16,595.39",""
"2012","TR90","Million euro","16,064.02",""
"2012","TRA1","Million euro","6,303.4",""
"2012","TRA2","Million euro","4,591.24",""
"2012","TRB1","Million euro","9,189.38",""
"2012","TRB2","Million euro","7,943.9",""
"2012","TRC1","Million euro","13,295.97",""
"2012","TRC2","Million euro","12,867.81",""
"2012","TRC3","Million euro","9,014.96",""
"2013","BE10","Million euro","72,199.83",""
"2013","BE21","Million euro","74,442.77",""
"2013","BE22","Million euro","24,665.61",""
"2013","BE23","Million euro","47,089.3",""
"2013","BE24","Million euro","42,152.57",""
"2013","BE25","Million euro","39,976.72",""
"2013","BE31","Million euro","14,850.76",""
"2013","BE32","Million euro","30,423.19",""
"2013","BE33","Million euro","28,072.79",""
"2013","BE34","Million euro","6,267.23",""
"2013","BE35","Million euro","11,927.86",""
"2013","BEZZ","Million euro","271.16",""
"2013","BG31","Million euro","2,954.26",""
"2013","BG32","Million euro","3,419.08",""
"2013","BG33","Million euro","4,561.84",""
"2013","BG34","Million euro","5,181.21",""
"2013","BG41","Million euro","19,823.03",""
"2013","BG42","Million euro","5,918.69",""
"2013","CZ01","Million euro","38,926.93",""
"2013","CZ02","Million euro","17,410.73",""
"2013","CZ03","Million euro","16,171.66",""
"2013","CZ04","Million euro","12,769.68",""
"2013","CZ05","Million euro","18,452.17",""
"2013","CZ06","Million euro","23,870.15",""
"2013","CZ07","Million euro","14,849.29",""
"2013","CZ08","Million euro","15,291.04",""
"2013","DK01","Million euro","100,665.88",""
"2013","DK02","Million euro","25,452.3",""
"2013","DK03","Million euro","50,154.47",""
"2013","DK04","Million euro","52,311.72",""
"2013","DK05","Million euro","22,603.35",""
"2013","DKZZ","Million euro","7,555.11",""
"2013","DE11","Million euro","178,044.47",""
"2013","DE12","Million euro","105,703.37",""
"2013","DE13","Million euro","73,291.88",""
"2013","DE14","Million euro","67,224.11",""
"2013","DE21","Million euro","223,134.33",""
"2013","DE22","Million euro","40,251.19",""
"2013","DE23","Million euro","38,761.42",""
"2013","DE24","Million euro","33,618.65",""
"2013","DE25","Million euro","64,949.44",""
"2013","DE26","Million euro","45,747.93",""
"2013","DE27","Million euro","62,620.62",""
"2013","DE30","Million euro","112,602.86",""
"2013","DE40","Million euro","60,781.02",""
"2013","DE50","Million euro","29,166.55",""
"2013","DE60","Million euro","102,232.53",""
"2013","DE71","Million euro","175,197.49",""
"2013","DE72","Million euro","30,281.55",""
"2013","DE73","Million euro","38,350.21",""
"2013","DE80","Million euro","38,053.84",""
"2013","DE91","Million euro","57,483.29",""
"2013","DE92","Million euro","70,432.52",""
"2013","DE93","Million euro","41,413.41",""
"2013","DE94","Million euro","76,249.75",""
"2013","DEA1","Million euro","190,560.12",""
"2013","DEA2","Million euro","162,613.91",""
"2013","DEA3","Million euro","77,227.12",""
"2013","DEA4","Million euro","68,216.27",""
"2013","DEA5","Million euro","110,208.26",""
"2013","DEB1","Million euro","44,153.04",""
"2013","DEB2","Million euro","14,419.09",""
"2013","DEB3","Million euro","66,689.73",""
"2013","DEC0","Million euro","31,975.01",""
"2013","DED2","Million euro","41,137.22",""
"2013","DED4","Million euro","35,337.6",""
"2013","DED5","Million euro","27,748.25",""
"2013","DEE0","Million euro","55,177.71",""
"2013","DEF0","Million euro","81,480.05",""
"2013","DEG0","Million euro","53,712.47",""
"2013","EE00","Million euro","18,932.28",""
"2013","IE04","Million euro","20,208.14",""
"2013","IE05","Million euro","57,588.83",""
"2013","IE06","Million euro","102,125.39",""
"2013","EL51","Million euro","7,004.48",""
"2013","EL52","Million euro","24,172.29",""
"2013","EL53","Million euro","4,398.39",""
"2013","EL54","Million euro","3,989.21",""
"2013","EL61","Million euro","9,064.71",""
"2013","EL62","Million euro","3,066.45",""
"2013","EL63","Million euro","8,274.67",""
"2013","EL64","Million euro","8,074.66",""
"2013","EL65","Million euro","7,846.75",""
"2013","EL30","Million euro","87,642.09",""
"2013","EL41","Million euro","2,572.94",""
"2013","EL42","Million euro","5,983.12",""
"2013","EL43","Million euro","8,564.52",""
"2013","ES11","Million euro","53,715.42",""
"2013","ES12","Million euro","20,670.72",""
"2013","ES13","Million euro","11,751.42",""
"2013","ES21","Million euro","62,654.01",""
"2013","ES22","Million euro","17,482.64",""
"2013","ES23","Million euro","7,517.93",""
"2013","ES24","Million euro","32,587.12",""
"2013","ES30","Million euro","192,900.11",""
"2013","ES41","Million euro","51,856.25",""
"2013","ES42","Million euro","36,584.8",""
"2013","ES43","Million euro","16,782.77",""
"2013","ES51","Million euro","193,145.56",""
"2013","ES52","Million euro","95,256.48",""
"2013","ES53","Million euro","25,510.55",""
"2013","ES61","Million euro","137,390.52",""
"2013","ES62","Million euro","26,482.07",""
"2013","ES63","Million euro","1,557.81",""
"2013","ES64","Million euro","1,394.46",""
"2013","ES70","Million euro","39,559.87",""
"2013","ESZZ","Million euro","892.48",""
"2013","FR10","Million euro",":",""
"2013","FRB0","Million euro",":",""
"2013","FRC1","Million euro",":",""
"2013","FRC2","Million euro",":",""
"2013","FRD1","Million euro",":",""
"2013","FRD2","Million euro",":",""
"2013","FRE1","Million euro",":",""
"2013","FRE2","Million euro",":",""
"2013","FRF1","Million euro",":",""
"2013","FRF2","Million euro",":",""
"2013","FRF3","Million euro",":",""
"2013","FRG0","Million euro",":",""
"2013","FRH0","Million euro",":",""
"2013","FRI1","Million euro",":",""
"2013","FRI2","Million euro",":",""
"2013","FRI3","Million euro",":",""
"2013","FRJ1","Million euro",":",""
"2013","FRJ2","Million euro",":",""
"2013","FRK1","Million euro",":",""
"2013","FRK2","Million euro",":",""
"2013","FRL0","Million euro",":",""
"2013","FRM0","Million euro",":",""
"2013","FRY1","Million euro",":",""
"2013","FRY2","Million euro",":",""
"2013","FRY3","Million euro",":",""
"2013","FRY4","Million euro",":",""
"2013","FRY5","Million euro",":",""
"2013","FRZZ","Million euro",":",""
"2013","HR03","Million euro","13,944.45",""
"2013","HR04","Million euro","29,834.73",""
"2013","ITC1","Million euro","125,352.87",""
"2013","ITC2","Million euro","4,403.43",""
"2013","ITC3","Million euro","46,347.4",""
"2013","ITC4","Million euro","344,407",""
"2013","ITH1","Million euro","20,783.14",""
"2013","ITH2","Million euro","18,396.53",""
"2013","ITH3","Million euro","147,023.15",""
"2013","ITH4","Million euro","35,105.69",""
"2013","ITH5","Million euro","143,795.74",""
"2013","ITI1","Million euro","106,455.99",""
"2013","ITI2","Million euro","21,170.71",""
"2013","ITI3","Million euro","39,131.67",""
"2013","ITI4","Million euro","180,802.48",""
"2013","ITF1","Million euro","31,349.05",""
"2013","ITF2","Million euro","5,961.14",""
"2013","ITF3","Million euro","99,202.38",""
"2013","ITF4","Million euro","70,115.38",""
"2013","ITF5","Million euro","11,404.37",""
"2013","ITF6","Million euro","32,254.96",""
"2013","ITG1","Million euro","86,722.32",""
"2013","ITG2","Million euro","32,505.97",""
"2013","ITZZ","Million euro","1,907.49",""
"2013","CY00","Million euro","18,140.49",""
"2013","LV00","Million euro","22,801.04",""
"2013","LVZZ","Million euro","27.91",""
"2013","LT01","Million euro","13,759.43",""
"2013","LT02","Million euro","21,200.22",""
"2013","LU00","Million euro","46,499.56",""
"2013","HU11","Million euro","38,547.44",""
"2013","HU12","Million euro","10,538.64",""
"2013","HU21","Million euro","9,863.09",""
"2013","HU22","Million euro","10,265.35",""
"2013","HU23","Million euro","6,419.86",""
"2013","HU31","Million euro","7,422.17",""
"2013","HU32","Million euro","9,679.22",""
"2013","HU33","Million euro","9,154.74",""
"2013","HUZZ","Million euro","0",""
"2013","MT00","Million euro","7,630.23",""
"2013","MTZZ","Million euro","14.97",""
"2013","NL11","Million euro",":",""
"2013","NL12","Million euro",":",""
"2013","NL13","Million euro",":",""
"2013","NL21","Million euro",":",""
"2013","NL22","Million euro",":",""
"2013","NL23","Million euro",":",""
"2013","NL31","Million euro",":",""
"2013","NL32","Million euro",":",""
"2013","NL33","Million euro",":",""
"2013","NL34","Million euro",":",""
"2013","NL41","Million euro",":",""
"2013","NL42","Million euro",":",""
"2013","NLZZ","Million euro",":",""
"2013","AT11","Million euro","7,539.32",""
"2013","AT12","Million euro","50,470.13",""
"2013","AT13","Million euro","83,117.69",""
"2013","AT21","Million euro","17,907.85",""
"2013","AT22","Million euro","41,303.53",""
"2013","AT31","Million euro","55,424.89",""
"2013","AT32","Million euro","23,965.79",""
"2013","AT33","Million euro","28,939.63",""
"2013","AT34","Million euro","15,116.8",""
"2013","ATZZ","Million euro","124.57",""
"2013","PL21","Million euro",":",""
"2013","PL22","Million euro",":",""
"2013","PL41","Million euro",":",""
"2013","PL42","Million euro",":",""
"2013","PL43","Million euro",":",""
"2013","PL51","Million euro",":",""
"2013","PL52","Million euro",":",""
"2013","PL61","Million euro",":",""
"2013","PL62","Million euro",":",""
"2013","PL63","Million euro",":",""
"2013","PL71","Million euro",":",""
"2013","PL72","Million euro",":",""
"2013","PL81","Million euro",":",""
"2013","PL82","Million euro",":",""
"2013","PL84","Million euro",":",""
"2013","PL91","Million euro",":",""
"2013","PL92","Million euro",":",""
"2013","PT11","Million euro","49,404.28",""
"2013","PT15","Million euro","7,189.21",""
"2013","PT16","Million euro","32,176.8",""
"2013","PT17","Million euro","62,790.79",""
"2013","PT18","Million euro","10,895.02",""
"2013","PT20","Million euro","3,663.07",""
"2013","PT30","Million euro","4,031.38",""
"2013","PTZZ","Million euro","118.78",""
"2013","RO11","Million euro","16,146.4",""
"2013","RO12","Million euro","15,872.48",""
"2013","RO21","Million euro","14,724.18",""
"2013","RO22","Million euro","16,201.09",""
"2013","RO31","Million euro","17,506.93",""
"2013","RO32","Million euro","38,769.27",""
"2013","RO41","Million euro","10,830.8",""
"2013","RO42","Million euro","13,634.31",""
"2013","ROZZ","Million euro","116.17",""
"2013","SI03","Million euro","16,007.33",""
"2013","SI04","Million euro","20,231.87",""
"2013","SK01","Million euro","20,805.17",""
"2013","SK02","Million euro","23,708.32",""
"2013","SK03","Million euro","14,582.7",""
"2013","SK04","Million euro","15,073.69",""
"2013","FI19","Million euro","46,037.38",""
"2013","FI1B","Million euro","77,725.46",""
"2013","FI1C","Million euro","38,160.53",""
"2013","FI1D","Million euro","40,008.02",""
"2013","FI20","Million euro","1,341.98",""
"2013","FIZZ","Million euro","64.64",""
"2013","SE11","Million euro","135,940.73",""
"2013","SE12","Million euro","63,375.42",""
"2013","SE21","Million euro","31,671.9",""
"2013","SE22","Million euro","54,739.99",""
"2013","SE23","Million euro","83,227.82",""
"2013","SE31","Million euro","30,570.07",""
"2013","SE32","Million euro","14,629.62",""
"2013","SE33","Million euro","21,949.79",""
"2013","SEZZ","Million euro","112.54",""
"2013","UKC1","Million euro","26,387.08",""
"2013","UKC2","Million euro","36,023.84",""
"2013","UKD1","Million euro","13,872.46",""
"2013","UKD3","Million euro","76,353.25",""
"2013","UKD4","Million euro","36,197.86",""
"2013","UKD6","Million euro","34,316.64",""
"2013","UKD7","Million euro","36,788.46",""
"2013","UKE1","Million euro","22,230.48",""
"2013","UKE2","Million euro","22,922.59",""
"2013","UKE3","Million euro","30,215.42",""
"2013","UKE4","Million euro","60,554.75",""
"2013","UKF1","Million euro","54,274.38",""
"2013","UKF2","Million euro","48,890.44",""
"2013","UKF3","Million euro","16,567.07",""
"2013","UKG1","Million euro","38,640.67",""
"2013","UKG2","Million euro","37,673.03",""
"2013","UKG3","Million euro","72,051.64",""
"2013","UKH1","Million euro","70,125.6",""
"2013","UKH2","Million euro","57,277.46",""
"2013","UKH3","Million euro","44,169.61",""
"2013","UKI3","Million euro","200,493.52",""
"2013","UKI4","Million euro","115,411.82",""
"2013","UKI5","Million euro","41,633.2",""
"2013","UKI6","Million euro","35,578.26",""
"2013","UKI7","Million euro","75,165.46",""
"2013","UKJ1","Million euro","102,774.6",""
"2013","UKJ2","Million euro","95,024.32",""
"2013","UKJ3","Million euro","63,917.73",""
"2013","UKJ4","Million euro","46,261.75",""
"2013","UKK1","Million euro","79,565.94",""
"2013","UKK2","Million euro","32,413.02",""
"2013","UKK3","Million euro","11,453.38",""
"2013","UKK4","Million euro","28,060",""
"2013","UKL1","Million euro","39,803.41",""
"2013","UKL2","Million euro","32,329.97",""
"2013","UKM5","Million euro","25,200.61",""
"2013","UKM6","Million euro","14,254.77",""
"2013","UKM7","Million euro","63,058.2",""
"2013","UKM8","Million euro","41,826.99",""
"2013","UKM9","Million euro","17,924.91",""
"2013","UKN0","Million euro","44,967.18",""
"2013","UKZZ","Million euro","31,328.06",""
"2013","NO01","Million euro","97,961.02",""
"2013","NO02","Million euro","16,513.63",""
"2013","NO03","Million euro","43,989.94",""
"2013","NO04","Million euro","47,098.36",""
"2013","NO05","Million euro","53,960.07",""
"2013","NO06","Million euro","23,730.18",""
"2013","NO07","Million euro","24,281.32",""
"2013","NOZZ","Million euro","86,431.6",""
"2013","ME00","Million euro","3,362.5",""
"2013","MK00","Million euro","8,149.6",""
"2013","AL01","Million euro","2,276.68",""
"2013","AL02","Million euro","4,319.1",""
"2013","AL03","Million euro","3,029.62",""
"2013","RS11","Million euro","14,534.26",""
"2013","RS12","Million euro","9,916.83",""
"2013","RS21","Million euro","6,873.91",""
"2013","RS22","Million euro","5,078.95",""
"2013","RSZZ","Million euro","22.74",""
"2013","TR10","Million euro","218,216.35",""
"2013","TR21","Million euro","16,790.24",""
"2013","TR22","Million euro","13,656.43",""
"2013","TR31","Million euro","44,547.48",""
"2013","TR32","Million euro","23,334.3",""
"2013","TR33","Million euro","22,534.99",""
"2013","TR41","Million euro","39,300.43",""
"2013","TR42","Million euro","41,382.37",""
"2013","TR51","Million euro","66,176.82",""
"2013","TR52","Million euro","16,899.87",""
"2013","TR61","Million euro","27,900.55",""
"2013","TR62","Million euro","27,044.25",""
"2013","TR63","Million euro","17,541.69",""
"2013","TR71","Million euro","9,605.91",""
"2013","TR72","Million euro","17,290.39",""
"2013","TR81","Million euro","6,744.82",""
"2013","TR82","Million euro","5,111.08",""
"2013","TR83","Million euro","17,037",""
"2013","TR90","Million euro","16,586.26",""
"2013","TRA1","Million euro","6,459.41",""
"2013","TRA2","Million euro","4,493.37",""
"2013","TRB1","Million euro","9,457.06",""
"2013","TRB2","Million euro","8,261.26",""
"2013","TRC1","Million euro","15,023.26",""
"2013","TRC2","Million euro","13,475.48",""
"2013","TRC3","Million euro","9,442.34",""
"2014","BE10","Million euro","72,154.09",""
"2014","BE21","Million euro","76,447.87",""
"2014","BE22","Million euro","25,590.19",""
"2014","BE23","Million euro","48,141.16",""
"2014","BE24","Million euro","42,791.7",""
"2014","BE25","Million euro","41,365.28",""
"2014","BE31","Million euro","15,587.71",""
"2014","BE32","Million euro","30,873.06",""
"2014","BE33","Million euro","28,358.67",""
"2014","BE34","Million euro","6,343.47",""
"2014","BE35","Million euro","12,163.9",""
"2014","BEZZ","Million euro","269.51",""
"2014","BG31","Million euro","3,053.27",""
"2014","BG32","Million euro","3,577.13",""
"2014","BG33","Million euro","4,777.03",""
"2014","BG34","Million euro","5,355.48",""
"2014","BG41","Million euro","20,193.4",""
"2014","BG42","Million euro","5,868.14",""
"2014","CZ01","Million euro","37,903.92",""
"2014","CZ02","Million euro","17,912.91",""
"2014","CZ03","Million euro","16,070.33",""
"2014","CZ04","Million euro","12,360.29",""
"2014","CZ05","Million euro","18,508.71",""
"2014","CZ06","Million euro","23,518.73",""
"2014","CZ07","Million euro","15,138.59",""
"2014","CZ08","Million euro","15,246.48",""
"2014","DK01","Million euro","105,454.55",""
"2014","DK02","Million euro","25,982.97",""
"2014","DK03","Million euro","51,473.07",""
"2014","DK04","Million euro","53,675.21",""
"2014","DK05","Million euro","22,880.11",""
"2014","DKZZ","Million euro","6,291.05",""
"2014","DE11","Million euro","185,664.69","e"
"2014","DE12","Million euro","108,396.37","e"
"2014","DE13","Million euro","77,004.02","e"
"2014","DE14","Million euro","69,606.99","e"
"2014","DE21","Million euro","232,022.01","e"
"2014","DE22","Million euro","42,703.79","e"
"2014","DE23","Million euro","41,029.78","e"
"2014","DE24","Million euro","34,768.71","e"
"2014","DE25","Million euro","67,494.69","e"
"2014","DE26","Million euro","47,158.55","e"
"2014","DE27","Million euro","65,456.47","e"
"2014","DE30","Million euro","117,941.53","e"
"2014","DE40","Million euro","63,791.21","e"
"2014","DE50","Million euro","30,065.35","e"
"2014","DE60","Million euro","104,944.38","e"
"2014","DE71","Million euro","182,451.85","e"
"2014","DE72","Million euro","31,666.69","e"
"2014","DE73","Million euro","39,774.25","e"
"2014","DE80","Million euro","39,533.14","e"
"2014","DE91","Million euro","60,282.67","e"
"2014","DE92","Million euro","72,726.5","e"
"2014","DE93","Million euro","43,580.47","e"
"2014","DE94","Million euro","78,592.84","e"
"2014","DEA1","Million euro","197,480.7","e"
"2014","DEA2","Million euro","168,525.31","e"
"2014","DEA3","Million euro","79,585.1","e"
"2014","DEA4","Million euro","71,145.32","e"
"2014","DEA5","Million euro","114,392.05","e"
"2014","DEB1","Million euro","46,190.59","e"
"2014","DEB2","Million euro","14,922.01","e"
"2014","DEB3","Million euro","69,171.18","e"
"2014","DEC0","Million euro","33,428.93","e"
"2014","DED2","Million euro","43,018.39","e"
"2014","DED4","Million euro","37,031.42","e"
"2014","DED5","Million euro","29,322.86","e"
"2014","DEE0","Million euro","56,500.39","e"
"2014","DEF0","Million euro","84,566.09","e"
"2014","DEG0","Million euro","56,661.97","e"
"2014","EE00","Million euro","20,061.19",""
"2014","IE04","Million euro","20,973.97",""
"2014","IE05","Million euro","60,441.46",""
"2014","IE06","Million euro","113,877.37",""
"2014","EL51","Million euro","6,877.74",""
"2014","EL52","Million euro","23,771.4",""
"2014","EL53","Million euro","4,530.01",""
"2014","EL54","Million euro","3,955.23",""
"2014","EL61","Million euro","9,114.24",""
"2014","EL62","Million euro","3,111.77",""
"2014","EL63","Million euro","8,195.7",""
"2014","EL64","Million euro","7,911.69",""
"2014","EL65","Million euro","7,766.01",""
"2014","EL30","Million euro","86,047.08",""
"2014","EL41","Million euro","2,552.55",""
"2014","EL42","Million euro","6,042.11",""
"2014","EL43","Million euro","8,780.96",""
"2014","ES11","Million euro","53,981.1",""
"2014","ES12","Million euro","20,562.67",""
"2014","ES13","Million euro","11,935.69",""
"2014","ES21","Million euro","63,895.92",""
"2014","ES22","Million euro","17,836.02",""
"2014","ES23","Million euro","7,647.15",""
"2014","ES24","Million euro","32,801.43",""
"2014","ES30","Million euro","195,190.75",""
"2014","ES41","Million euro","51,886.6",""
"2014","ES42","Million euro","35,765.87",""
"2014","ES43","Million euro","16,706.85",""
"2014","ES51","Million euro","196,675.72",""
"2014","ES52","Million euro","97,309.73",""
"2014","ES53","Million euro","26,300.7",""
"2014","ES61","Million euro","139,084.27",""
"2014","ES62","Million euro","26,611.56",""
"2014","ES63","Million euro","1,548.48",""
"2014","ES64","Million euro","1,402.89",""
"2014","ES70","Million euro","39,832.02",""
"2014","ESZZ","Million euro","844.68",""
"2014","FR10","Million euro",":",""
"2014","FRB0","Million euro",":",""
"2014","FRC1","Million euro",":",""
"2014","FRC2","Million euro",":",""
"2014","FRD1","Million euro",":",""
"2014","FRD2","Million euro",":",""
"2014","FRE1","Million euro",":",""
"2014","FRE2","Million euro",":",""
"2014","FRF1","Million euro",":",""
"2014","FRF2","Million euro",":",""
"2014","FRF3","Million euro",":",""
"2014","FRG0","Million euro",":",""
"2014","FRH0","Million euro",":",""
"2014","FRI1","Million euro",":",""
"2014","FRI2","Million euro",":",""
"2014","FRI3","Million euro",":",""
"2014","FRJ1","Million euro",":",""
"2014","FRJ2","Million euro",":",""
"2014","FRK1","Million euro",":",""
"2014","FRK2","Million euro",":",""
"2014","FRL0","Million euro",":",""
"2014","FRM0","Million euro",":",""
"2014","FRY1","Million euro",":",""
"2014","FRY2","Million euro",":",""
"2014","FRY3","Million euro",":",""
"2014","FRY4","Million euro",":",""
"2014","FRY5","Million euro",":",""
"2014","FRZZ","Million euro",":",""
"2014","HR03","Million euro","13,918.08",""
"2014","HR04","Million euro","29,512.92",""
"2014","ITC1","Million euro","125,479.7",""
"2014","ITC2","Million euro","4,410.06",""
"2014","ITC3","Million euro","47,246.68",""
"2014","ITC4","Million euro","351,588.69",""
"2014","ITH1","Million euro","21,051.3",""
"2014","ITH2","Million euro","18,552.58",""
"2014","ITH3","Million euro","149,520.21",""
"2014","ITH4","Million euro","35,382.5",""
"2014","ITH5","Million euro","146,839.6",""
"2014","ITI1","Million euro","108,724.87",""
"2014","ITI2","Million euro","20,838.6",""
"2014","ITI3","Million euro","40,252.79",""
"2014","ITI4","Million euro","181,792.02",""
"2014","ITF1","Million euro","31,439.79",""
"2014","ITF2","Million euro","5,902.66",""
"2014","ITF3","Million euro","99,942.79",""
"2014","ITF4","Million euro","70,625.05",""
"2014","ITF5","Million euro","11,008.13",""
"2014","ITF6","Million euro","32,099.48",""
"2014","ITG1","Million euro","84,976.71",""
"2014","ITG2","Million euro","32,589.86",""
"2014","ITZZ","Million euro","1,563.25",""
"2014","CY00","Million euro","17,609.98",""
"2014","LV00","Million euro","23,583.44",""
"2014","LVZZ","Million euro","34.72",""
"2014","LT01","Million euro","14,582.55",""
"2014","LT02","Million euro","21,985.73",""
"2014","LU00","Million euro","49,824.51",""
"2014","HU11","Million euro","38,808.21",""
"2014","HU12","Million euro","10,798.16",""
"2014","HU21","Million euro","10,328.53",""
"2014","HU22","Million euro","11,271.07",""
"2014","HU23","Million euro","6,529.05",""
"2014","HU31","Million euro","7,892.58",""
"2014","HU32","Million euro","10,232.57",""
"2014","HU33","Million euro","9,686.86",""
"2014","HUZZ","Million euro","0",""
"2014","MT00","Million euro","8,489.94",""
"2014","MTZZ","Million euro","15.42",""
"2014","NL11","Million euro",":",""
"2014","NL12","Million euro",":",""
"2014","NL13","Million euro",":",""
"2014","NL21","Million euro",":",""
"2014","NL22","Million euro",":",""
"2014","NL23","Million euro",":",""
"2014","NL31","Million euro",":",""
"2014","NL32","Million euro",":",""
"2014","NL33","Million euro",":",""
"2014","NL34","Million euro",":",""
"2014","NL41","Million euro",":",""
"2014","NL42","Million euro",":",""
"2014","NLZZ","Million euro",":",""
"2014","AT11","Million euro","7,737.13",""
"2014","AT12","Million euro","52,049.38",""
"2014","AT13","Million euro","84,749.77",""
"2014","AT21","Million euro","18,419.82",""
"2014","AT22","Million euro","42,710.57",""
"2014","AT31","Million euro","57,136.85",""
"2014","AT32","Million euro","24,504.84",""
"2014","AT33","Million euro","29,853.47",""
"2014","AT34","Million euro","15,860.95",""
"2014","ATZZ","Million euro","124.41",""
"2014","PL21","Million euro","32,023.58",""
"2014","PL22","Million euro","51,050.64",""
"2014","PL41","Million euro","39,797.77",""
"2014","PL42","Million euro","15,383.19",""
"2014","PL43","Million euro","9,179.62",""
"2014","PL51","Million euro","34,802.64",""
"2014","PL52","Million euro","8,695.88",""
"2014","PL61","Million euro","18,177.61",""
"2014","PL62","Million euro","11,038.89",""
"2014","PL63","Million euro","23,385.64",""
"2014","PL71","Million euro","25,108",""
"2014","PL72","Million euro","9,867.38",""
"2014","PL81","Million euro","16,041.57",""
"2014","PL82","Million euro","16,095.2",""
"2014","PL84","Million euro","9,226.52",""
"2014","PL91","Million euro","69,964.24",""
"2014","PL92","Million euro","21,324.26",""
"2014","PT11","Million euro","50,775.77",""
"2014","PT15","Million euro","7,500.62",""
"2014","PT16","Million euro","32,631.96",""
"2014","PT17","Million euro","63,194.11",""
"2014","PT18","Million euro","11,104.39",""
"2014","PT20","Million euro","3,706.26",""
"2014","PT30","Million euro","4,124.22",""
"2014","PTZZ","Million euro","41.73",""
"2014","RO11","Million euro","17,251.85",""
"2014","RO12","Million euro","16,478.48",""
"2014","RO21","Million euro","15,116.77",""
"2014","RO22","Million euro","16,937.48",""
"2014","RO31","Million euro","19,545.69",""
"2014","RO32","Million euro","40,290.5",""
"2014","RO41","Million euro","10,905.13",""
"2014","RO42","Million euro","13,826.18",""
"2014","ROZZ","Million euro","105.89",""
"2014","SI03","Million euro","16,590.7",""
"2014","SI04","Million euro","21,012.59",""
"2014","SK01","Million euro","21,113.47",""
"2014","SK02","Million euro","24,404.66",""
"2014","SK03","Million euro","14,950.2",""
"2014","SK04","Million euro","15,619.46",""
"2014","FI19","Million euro","46,366.15",""
"2014","FI1B","Million euro","78,475.89",""
"2014","FI1C","Million euro","38,696.19",""
"2014","FI1D","Million euro","40,549.83",""
"2014","FI20","Million euro","1,320.56",""
"2014","FIZZ","Million euro","65.39",""
"2014","SE11","Million euro","137,172.62",""
"2014","SE12","Million euro","62,076.99",""
"2014","SE21","Million euro","31,023.36",""
"2014","SE22","Million euro","54,627.3",""
"2014","SE23","Million euro","82,912.58",""
"2014","SE31","Million euro","29,905.94",""
"2014","SE32","Million euro","14,268.45",""
"2014","SE33","Million euro","21,046.64",""
"2014","SEZZ","Million euro","106.21",""
"2014","UKC1","Million euro","28,560.19",""
"2014","UKC2","Million euro","39,678.75",""
"2014","UKD1","Million euro","15,244.06",""
"2014","UKD3","Million euro","82,462.75",""
"2014","UKD4","Million euro","39,306.23",""
"2014","UKD6","Million euro","37,999.64",""
"2014","UKD7","Million euro","40,740.71",""
"2014","UKE1","Million euro","24,142.8",""
"2014","UKE2","Million euro","24,662.65",""
"2014","UKE3","Million euro","32,808.01",""
"2014","UKE4","Million euro","65,838.43",""
"2014","UKF1","Million euro","59,390.25",""
"2014","UKF2","Million euro","54,124.95",""
"2014","UKF3","Million euro","18,146.36",""
"2014","UKG1","Million euro","43,302.46",""
"2014","UKG2","Million euro","41,084.03",""
"2014","UKG3","Million euro","80,063.62",""
"2014","UKH1","Million euro","76,944.47",""
"2014","UKH2","Million euro","64,234.37",""
"2014","UKH3","Million euro","49,354.5",""
"2014","UKI3","Million euro","227,954.75",""
"2014","UKI4","Million euro","128,910.77",""
"2014","UKI5","Million euro","45,702.98",""
"2014","UKI6","Million euro","39,616.2",""
"2014","UKI7","Million euro","86,370.02",""
"2014","UKJ1","Million euro","113,641.69",""
"2014","UKJ2","Million euro","103,956.22",""
"2014","UKJ3","Million euro","70,059.84",""
"2014","UKJ4","Million euro","50,923.8",""
"2014","UKK1","Million euro","89,393.25",""
"2014","UKK2","Million euro","36,025.85",""
"2014","UKK3","Million euro","12,343.14",""
"2014","UKK4","Million euro","30,379.7",""
"2014","UKL1","Million euro","43,249.64",""
"2014","UKL2","Million euro","34,658.1",""
"2014","UKM5","Million euro","27,795.7",""
"2014","UKM6","Million euro","15,341.36",""
"2014","UKM7","Million euro","69,260.59",""
"2014","UKM8","Million euro","46,922.01",""
"2014","UKM9","Million euro","20,011.73",""
"2014","UKN0","Million euro","48,919.43",""
"2014","UKZZ","Million euro","28,341.97",""
"2014","NO01","Million euro","96,240.08",""
"2014","NO02","Million euro","16,331.36",""
"2014","NO03","Million euro","42,786.56",""
"2014","NO04","Million euro","46,209.26",""
"2014","NO05","Million euro","52,986.55",""
"2014","NO06","Million euro","23,208.36",""
"2014","NO07","Million euro","24,142.83",""
"2014","NOZZ","Million euro","74,742.6",""
"2014","ME00","Million euro","3,457.9",""
"2014","MK00","Million euro","8,562",""
"2014","AL01","Million euro","2,290.45",""
"2014","AL02","Million euro","4,535.08",""
"2014","AL03","Million euro","3,143.07",""
"2014","RS11","Million euro","13,740.96",""
"2014","RS12","Million euro","9,714.53",""
"2014","RS21","Million euro","7,053.64",""
"2014","RS22","Million euro","4,936.3",""
"2014","RSZZ","Million euro","22.07",""
"2014","TR10","Million euro","214,265.13",""
"2014","TR21","Million euro","16,680.09",""
"2014","TR22","Million euro","13,627.1",""
"2014","TR31","Million euro","43,842.92",""
"2014","TR32","Million euro","23,261.14",""
"2014","TR33","Million euro","22,350.65",""
