"TIME","GEO","UNIT","DIRECT","NA_ITEM","Value","Flag and Footnotes"
"2015","UKL2","Million euro","Balance","Balance of primary incomes/National income, net","27,092.51",""
"2015","UKM5","Million euro","Balance","Balance of primary incomes/National income, net","18,364.01",""
"2015","UKM6","Million euro","Balance","Balance of primary incomes/National income, net","11,803.56",""
"2015","UKM7","Million euro","Balance","Balance of primary incomes/National income, net","54,316.24",""
"2015","UKM8","Million euro","Balance","Balance of primary incomes/National income, net","37,253.53",""
"2015","UKM9","Million euro","Balance","Balance of primary incomes/National income, net","22,737.82",""
"2015","UKN0","Million euro","Balance","Balance of primary incomes/National income, net","40,626.24",""
"2015","NO01","Million euro","Balance","Balance of primary incomes/National income, net","56,919.75",""
"2015","NO02","Million euro","Balance","Balance of primary incomes/National income, net","11,321.96",""
"2015","NO03","Million euro","Balance","Balance of primary incomes/National income, net","31,311.12",""
"2015","NO04","Million euro","Balance","Balance of primary incomes/National income, net","29,535.17",""
"2015","NO05","Million euro","Balance","Balance of primary incomes/National income, net","31,751.81",""
"2015","NO06","Million euro","Balance","Balance of primary incomes/National income, net","14,848.6",""
"2015","NO07","Million euro","Balance","Balance of primary incomes/National income, net","14,385.78",""
"2015","ME00","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2016","BE21","Million euro","Balance","Balance of primary incomes/National income, net","46,935.5",""
"2016","BE24","Million euro","Balance","Balance of primary incomes/National income, net","34,550",""
"2016","BE25","Million euro","Balance","Balance of primary incomes/National income, net","29,612.3",""
"2016","BE32","Million euro","Balance","Balance of primary incomes/National income, net","25,219.3",""
"2016","BE33","Million euro","Balance","Balance of primary incomes/National income, net","22,627.4",""
"2016","BG33","Million euro","Balance","Balance of primary incomes/National income, net","2,895.71",""
"2016","BG34","Million euro","Balance","Balance of primary incomes/National income, net","3,160.58",""
"2016","BG41","Million euro","Balance","Balance of primary incomes/National income, net","13,214.04",""
"2016","CZ01","Million euro","Balance","Balance of primary incomes/National income, net","16,164.05",""
"2016","CZ04","Million euro","Balance","Balance of primary incomes/National income, net","9,181.25",""
"2016","CZ05","Million euro","Balance","Balance of primary incomes/National income, net","13,435.04",""
"2016","CZ06","Million euro","Balance","Balance of primary incomes/National income, net","15,656.1",""
"2016","CZ08","Million euro","Balance","Balance of primary incomes/National income, net","10,046.05",""
"2016","DK01","Million euro","Balance","Balance of primary incomes/National income, net","59,814.51",""
"2016","DK02","Million euro","Balance","Balance of primary incomes/National income, net","22,687.37",""
"2016","DK03","Million euro","Balance","Balance of primary incomes/National income, net","31,627.36",""
"2016","DK04","Million euro","Balance","Balance of primary incomes/National income, net","35,831.68",""
"2016","DK05","Million euro","Balance","Balance of primary incomes/National income, net","15,120.21",""
"2016","DE11","Million euro","Balance","Balance of primary incomes/National income, net","129,922.55","e"
"2016","DE12","Million euro","Balance","Balance of primary incomes/National income, net","81,385.18","e"
"2016","DE13","Million euro","Balance","Balance of primary incomes/National income, net","64,727.17","e"
"2016","DE14","Million euro","Balance","Balance of primary incomes/National income, net","55,308.87","e"
"2016","DE21","Million euro","Balance","Balance of primary incomes/National income, net","166,649.43","e"
"2016","DE22","Million euro","Balance","Balance of primary incomes/National income, net","32,886.25","e"
"2016","DE24","Million euro","Balance","Balance of primary incomes/National income, net","27,955.97","e"
"2016","DE25","Million euro","Balance","Balance of primary incomes/National income, net","50,686.73","e"
"2016","DE27","Million euro","Balance","Balance of primary incomes/National income, net","53,012.98","e"
"2016","DE30","Million euro","Balance","Balance of primary incomes/National income, net","82,379.24","e"
"2016","DE40","Million euro","Balance","Balance of primary incomes/National income, net","52,534.36","e"
"2016","DE50","Million euro","Balance","Balance of primary incomes/National income, net","16,192.7","e"
"2016","DE60","Million euro","Balance","Balance of primary incomes/National income, net","56,778.91","e"
"2016","DE71","Million euro","Balance","Balance of primary incomes/National income, net","120,027.17","e"
"2016","DE73","Million euro","Balance","Balance of primary incomes/National income, net","29,179.4","e"
"2016","DE80","Million euro","Balance","Balance of primary incomes/National income, net","30,266.62","e"
"2016","DE91","Million euro","Balance","Balance of primary incomes/National income, net","40,955.38","e"
"2016","DE92","Million euro","Balance","Balance of primary incomes/National income, net","53,619.85","e"
"2016","DE94","Million euro","Balance","Balance of primary incomes/National income, net","59,832.62","e"
"2016","DEA1","Million euro","Balance","Balance of primary incomes/National income, net","137,713.69","e"
"2016","DEA2","Million euro","Balance","Balance of primary incomes/National income, net","120,874.27","e"
"2016","DEA3","Million euro","Balance","Balance of primary incomes/National income, net","64,826.72","e"
"2016","DEA4","Million euro","Balance","Balance of primary incomes/National income, net","54,350.66","e"
"2016","DEA5","Million euro","Balance","Balance of primary incomes/National income, net","90,317.32","e"
"2016","DEB1","Million euro","Balance","Balance of primary incomes/National income, net","38,978.07","e"
"2016","DEB2","Million euro","Balance","Balance of primary incomes/National income, net","13,946.61","e"
"2016","DEB3","Million euro","Balance","Balance of primary incomes/National income, net","56,483.95","e"
"2016","DEC0","Million euro","Balance","Balance of primary incomes/National income, net","23,279.62","e"
"2016","DED2","Million euro","Balance","Balance of primary incomes/National income, net","31,695.05","e"
"2016","DED5","Million euro","Balance","Balance of primary incomes/National income, net","20,445.32","e"
"2016","DEE0","Million euro","Balance","Balance of primary incomes/National income, net","41,926.26","e"
"2016","DEF0","Million euro","Balance","Balance of primary incomes/National income, net","74,721.87","e"
"2016","DEG0","Million euro","Balance","Balance of primary incomes/National income, net","42,775.86","e"
"2016","EE","Million euro","Balance","Balance of primary incomes/National income, net","12,484.8",""
"2016","IE04","Million euro","Balance","Balance of primary incomes/National income, net","15,253.94",""
"2016","IE05","Million euro","Balance","Balance of primary incomes/National income, net","32,987.36",""
"2016","IE06","Million euro","Balance","Balance of primary incomes/National income, net","56,975.39",""
"2016","EL51","Million euro","Balance","Balance of primary incomes/National income, net","4,692.32","p"
"2016","EL52","Million euro","Balance","Balance of primary incomes/National income, net","16,922.98","p"
"2016","EL53","Million euro","Balance","Balance of primary incomes/National income, net","2,510.48","p"
"2016","EL54","Million euro","Balance","Balance of primary incomes/National income, net","2,788.08","p"
"2016","EL61","Million euro","Balance","Balance of primary incomes/National income, net","5,966.11","p"
"2016","EL62","Million euro","Balance","Balance of primary incomes/National income, net","2,226.77","p"
"2016","EL63","Million euro","Balance","Balance of primary incomes/National income, net","5,042.98","p"
"2016","EL64","Million euro","Balance","Balance of primary incomes/National income, net","3,937.29","p"
"2016","EL65","Million euro","Balance","Balance of primary incomes/National income, net","4,920.06","p"
"2016","EL30","Million euro","Balance","Balance of primary incomes/National income, net","44,694.26","p"
"2016","EL41","Million euro","Balance","Balance of primary incomes/National income, net","1,819.24","p"
"2016","EL42","Million euro","Balance","Balance of primary incomes/National income, net","4,506.82","p"
"2016","EL43","Million euro","Balance","Balance of primary incomes/National income, net","5,754.02","p"
"2016","ES11","Million euro","Balance","Balance of primary incomes/National income, net","35,170.5","p"
"2016","ES12","Million euro","Balance","Balance of primary incomes/National income, net","13,719.5","p"
"2016","ES13","Million euro","Balance","Balance of primary incomes/National income, net","8,129.1","p"
"2016","ES21","Million euro","Balance","Balance of primary incomes/National income, net","41,937.5","p"
"2016","ES22","Million euro","Balance","Balance of primary incomes/National income, net","11,869.7","p"
"2016","ES23","Million euro","Balance","Balance of primary incomes/National income, net","4,917.8","p"
"2016","ES24","Million euro","Balance","Balance of primary incomes/National income, net","21,184.2","p"
"2016","ES30","Million euro","Balance","Balance of primary incomes/National income, net","136,290.7","p"
"2016","ES41","Million euro","Balance","Balance of primary incomes/National income, net","34,230.7","p"
"2016","ES42","Million euro","Balance","Balance of primary incomes/National income, net","25,023.9","p"
"2016","ES43","Million euro","Balance","Balance of primary incomes/National income, net","11,300.3","p"
"2016","ES51","Million euro","Balance","Balance of primary incomes/National income, net","133,800.6","p"
"2016","ES52","Million euro","Balance","Balance of primary incomes/National income, net","63,801","p"
"2016","ES53","Million euro","Balance","Balance of primary incomes/National income, net","18,594.6","p"
"2016","ES61","Million euro","Balance","Balance of primary incomes/National income, net","92,295.1","p"
"2016","ES62","Million euro","Balance","Balance of primary incomes/National income, net","17,531.8","p"
"2016","ES63","Million euro","Balance","Balance of primary incomes/National income, net","1,081.1","p"
"2016","ES64","Million euro","Balance","Balance of primary incomes/National income, net","988.5","p"
"2016","ES70","Million euro","Balance","Balance of primary incomes/National income, net","27,067.1","p"
"2016","ESZZ","Million euro","Balance","Balance of primary incomes/National income, net","504.3","p"
"2016","FR10","Million euro","Balance","Balance of primary incomes/National income, net","371,837.5","p"
"2016","FRB0","Million euro","Balance","Balance of primary incomes/National income, net","53,626.7","p"
"2016","FRC1","Million euro","Balance","Balance of primary incomes/National income, net","32,817.8","p"
"2016","FRC2","Million euro","Balance","Balance of primary incomes/National income, net","24,109.8","p"
"2016","FRD1","Million euro","Balance","Balance of primary incomes/National income, net","28,536.6","p"
"2016","FRD2","Million euro","Balance","Balance of primary incomes/National income, net","38,296.6","p"
"2016","FRE1","Million euro","Balance","Balance of primary incomes/National income, net","75,753.4","p"
"2016","FRE2","Million euro","Balance","Balance of primary incomes/National income, net","38,890","p"
"2016","FRF1","Million euro","Balance","Balance of primary incomes/National income, net","42,614.4","p"
"2016","FRF2","Million euro","Balance","Balance of primary incomes/National income, net","25,962.1","p"
"2016","FRF3","Million euro","Balance","Balance of primary incomes/National income, net","47,590.1","p"
"2016","FRG0","Million euro","Balance","Balance of primary incomes/National income, net","75,964.4","p"
"2016","FRH0","Million euro","Balance","Balance of primary incomes/National income, net","66,102.2","p"
"2016","FRI1","Million euro","Balance","Balance of primary incomes/National income, net","69,382.9","p"
"2016","FRI2","Million euro","Balance","Balance of primary incomes/National income, net","13,849.7","p"
"2016","FRI3","Million euro","Balance","Balance of primary incomes/National income, net","34,919.9","p"
"2016","FRJ1","Million euro","Balance","Balance of primary incomes/National income, net","50,187.6","p"
"2016","FRJ2","Million euro","Balance","Balance of primary incomes/National income, net","62,950.6","p"
"2016","FRK1","Million euro","Balance","Balance of primary incomes/National income, net","27,229.2","p"
"2016","FRK2","Million euro","Balance","Balance of primary incomes/National income, net","149,600.5","p"
"2016","FRL0","Million euro","Balance","Balance of primary incomes/National income, net","107,395.1","p"
"2016","FRM0","Million euro","Balance","Balance of primary incomes/National income, net","6,375.4","p"
"2016","FRY1","Million euro","Balance","Balance of primary incomes/National income, net","7,363.5","p"
"2016","FRY2","Million euro","Balance","Balance of primary incomes/National income, net","6,899.2","p"
"2016","FRY3","Million euro","Balance","Balance of primary incomes/National income, net","3,276.3","p"
"2016","FRY4","Million euro","Balance","Balance of primary incomes/National income, net","14,411.5","p"
"2016","FRY5","Million euro","Balance","Balance of primary incomes/National income, net","1,776.3","p"
"2016","HR03","Million euro","Balance","Balance of primary incomes/National income, net","9,120.41",""
"2016","HR04","Million euro","Balance","Balance of primary incomes/National income, net","18,930.31",""
"2016","ITC1","Million euro","Balance","Balance of primary incomes/National income, net","94,588.2",""
"2016","ITC2","Million euro","Balance","Balance of primary incomes/National income, net","2,617",""
"2016","ITC3","Million euro","Balance","Balance of primary incomes/National income, net","32,647.2",""
"2016","ITC4","Million euro","Balance","Balance of primary incomes/National income, net","251,115.6",""
"2016","ITH1","Million euro","Balance","Balance of primary incomes/National income, net","14,022.2",""
"2016","ITH3","Million euro","Balance","Balance of primary incomes/National income, net","106,727.1",""
"2016","ITH4","Million euro","Balance","Balance of primary incomes/National income, net","25,844.9",""
"2016","ITH5","Million euro","Balance","Balance of primary incomes/National income, net","105,054",""
"2016","ITI1","Million euro","Balance","Balance of primary incomes/National income, net","76,263.6",""
"2016","ITI2","Million euro","Balance","Balance of primary incomes/National income, net","15,901.2",""
"2016","ITI3","Million euro","Balance","Balance of primary incomes/National income, net","28,988.2",""
"2016","ITI4","Million euro","Balance","Balance of primary incomes/National income, net","118,879.6",""
"2016","ITF1","Million euro","Balance","Balance of primary incomes/National income, net","21,029.9",""
"2016","ITF3","Million euro","Balance","Balance of primary incomes/National income, net","73,508.5",""
"2016","ITF4","Million euro","Balance","Balance of primary incomes/National income, net","52,975.1",""
"2016","ITF6","Million euro","Balance","Balance of primary incomes/National income, net","22,650",""
"2016","ITG1","Million euro","Balance","Balance of primary incomes/National income, net","61,810.8",""
"2016","ITG2","Million euro","Balance","Balance of primary incomes/National income, net","23,031.6",""
"2016","CY0","Million euro","Balance","Balance of primary incomes/National income, net","10,831.37",""
"2016","CY00","Million euro","Balance","Balance of primary incomes/National income, net","10,831.37",""
"2016","LV00","Million euro","Balance","Balance of primary incomes/National income, net","14,709.45",""
"2016","LT01","Million euro","Balance","Balance of primary incomes/National income, net","9,092.33",""
"2016","LT02","Million euro","Balance","Balance of primary incomes/National income, net","15,752.18",""
"2016","LU00","Million euro","Balance","Balance of primary incomes/National income, net","21,087.6",""
"2016","HU11","Million euro","Balance","Balance of primary incomes/National income, net","17,200.76",""
"2016","HU32","Million euro","Balance","Balance of primary incomes/National income, net","8,205.97",""
"2016","NL13","Million euro","Balance","Balance of primary incomes/National income, net","11,154.12","p"
"2016","NL32","Million euro","Balance","Balance of primary incomes/National income, net","79,623.41","p"
"2016","NL33","Million euro","Balance","Balance of primary incomes/National income, net","95,083.9","p"
"2016","NL41","Million euro","Balance","Balance of primary incomes/National income, net","64,128.73","p"
"2016","NL42","Million euro","Balance","Balance of primary incomes/National income, net","25,664.98","p"
"2016","AT12","Million euro","Balance","Balance of primary incomes/National income, net","44,185",""
"2016","AT13","Million euro","Balance","Balance of primary incomes/National income, net","44,946",""
"2016","AT21","Million euro","Balance","Balance of primary incomes/National income, net","13,218",""
"2016","AT22","Million euro","Balance","Balance of primary incomes/National income, net","30,001",""
"2016","AT31","Million euro","Balance","Balance of primary incomes/National income, net","38,017",""
"2016","AT32","Million euro","Balance","Balance of primary incomes/National income, net","14,695",""
"2016","AT33","Million euro","Balance","Balance of primary incomes/National income, net","19,340",""
"2016","PL21","Million euro","Balance","Balance of primary incomes/National income, net","21,802.81",""
"2016","PL22","Million euro","Balance","Balance of primary incomes/National income, net","32,463.79",""
"2016","PL41","Million euro","Balance","Balance of primary incomes/National income, net","25,774.43",""
"2016","PL42","Million euro","Balance","Balance of primary incomes/National income, net","10,964.43",""
"2016","PL51","Million euro","Balance","Balance of primary incomes/National income, net","21,138.84",""
"2016","PL61","Million euro","Balance","Balance of primary incomes/National income, net","12,333.38",""
"2016","PL63","Million euro","Balance","Balance of primary incomes/National income, net","15,602.54",""
"2016","PL71","Million euro","Balance","Balance of primary incomes/National income, net","16,530.53",""
"2016","PL82","Million euro","Balance","Balance of primary incomes/National income, net","10,922.49",""
"2016","PL91","Million euro","Balance","Balance of primary incomes/National income, net","36,911.21",""
"2016","PT11","Million euro","Balance","Balance of primary incomes/National income, net","34,187.24",""
"2016","PT15","Million euro","Balance","Balance of primary incomes/National income, net","5,388.71",""
"2016","PT16","Million euro","Balance","Balance of primary incomes/National income, net","21,878.37",""
"2016","PT17","Million euro","Balance","Balance of primary incomes/National income, net","40,729.43",""
"2016","PT18","Million euro","Balance","Balance of primary incomes/National income, net","7,254.44",""
"2016","PT20","Million euro","Balance","Balance of primary incomes/National income, net","2,703.46",""
"2016","PT30","Million euro","Balance","Balance of primary incomes/National income, net","2,534.42",""
"2016","RO11","Million euro","Balance","Balance of primary incomes/National income, net","12,308.57",""
"2016","RO12","Million euro","Balance","Balance of primary incomes/National income, net","11,578.81",""
"2016","RO21","Million euro","Balance","Balance of primary incomes/National income, net","10,658.89",""
"2016","RO22","Million euro","Balance","Balance of primary incomes/National income, net","9,898.96",""
"2016","RO32","Million euro","Balance","Balance of primary incomes/National income, net","25,884.78",""
"2016","RO41","Million euro","Balance","Balance of primary incomes/National income, net","7,030.62",""
"2016","RO42","Million euro","Balance","Balance of primary incomes/National income, net","10,444.82",""
"2016","SI04","Million euro","Balance","Balance of primary incomes/National income, net","12,136.61",""
"2016","SK01","Million euro","Balance","Balance of primary incomes/National income, net","10,406.43",""
"2016","SK04","Million euro","Balance","Balance of primary incomes/National income, net","11,355.38",""
"2016","FI19","Million euro","Balance","Balance of primary incomes/National income, net","29,932.96",""
"2016","FI1B","Million euro","Balance","Balance of primary incomes/National income, net","47,534.51",""
"2016","FI1C","Million euro","Balance","Balance of primary incomes/National income, net","25,252.57",""
"2016","FI1D","Million euro","Balance","Balance of primary incomes/National income, net","26,125.21",""
"2016","FI20","Million euro","Balance","Balance of primary incomes/National income, net","829.75",""
"2016","SE11","Million euro","Balance","Balance of primary incomes/National income, net","74,659.46",""
"2016","SE12","Million euro","Balance","Balance of primary incomes/National income, net","40,565.64",""
"2016","SE21","Million euro","Balance","Balance of primary incomes/National income, net","20,451.06",""
"2016","SE22","Million euro","Balance","Balance of primary incomes/National income, net","36,628.23",""
"2016","SE23","Million euro","Balance","Balance of primary incomes/National income, net","53,183.69",""
"2016","SE31","Million euro","Balance","Balance of primary incomes/National income, net","19,306.57",""
"2016","SE32","Million euro","Balance","Balance of primary incomes/National income, net","8,709.78",""
"2016","SE33","Million euro","Balance","Balance of primary incomes/National income, net","12,453.51",""
"2016","UKC1","Million euro","Balance","Balance of primary incomes/National income, net","22,416.43",""
"2016","UKC2","Million euro","Balance","Balance of primary incomes/National income, net","29,197.43",""
"2016","UKD1","Million euro","Balance","Balance of primary incomes/National income, net","11,501.86",""
"2016","UKD3","Million euro","Balance","Balance of primary incomes/National income, net","58,375.56",""
"2016","UKD4","Million euro","Balance","Balance of primary incomes/National income, net","29,675.71",""
"2016","UKD7","Million euro","Balance","Balance of primary incomes/National income, net","30,412.95",""
"2016","UKE1","Million euro","Balance","Balance of primary incomes/National income, net","18,583.83",""
"2016","UKE3","Million euro","Balance","Balance of primary incomes/National income, net","27,065.56",""
"2016","UKE4","Million euro","Balance","Balance of primary incomes/National income, net","47,747.8",""
"2016","UKF2","Million euro","Balance","Balance of primary incomes/National income, net","43,039.71",""
"2016","UKF3","Million euro","Balance","Balance of primary incomes/National income, net","15,372.98",""
"2016","UKG1","Million euro","Balance","Balance of primary incomes/National income, net","35,410.86",""
"2016","UKG3","Million euro","Balance","Balance of primary incomes/National income, net","54,373.49",""
"2016","UKH1","Million euro","Balance","Balance of primary incomes/National income, net","61,514.74",""
"2016","UKH2","Million euro","Balance","Balance of primary incomes/National income, net","58,635.26",""
"2016","UKH3","Million euro","Balance","Balance of primary incomes/National income, net","49,532.92",""
"2016","UKI3","Million euro","Balance","Balance of primary incomes/National income, net","87,493.5",""
"2016","UKI4","Million euro","Balance","Balance of primary incomes/National income, net","81,021.29",""
"2016","UKI5","Million euro","Balance","Balance of primary incomes/National income, net","54,017.22",""
"2016","UKI6","Million euro","Balance","Balance of primary incomes/National income, net","46,586.43",""
"2016","UKI7","Million euro","Balance","Balance of primary incomes/National income, net","78,040.5",""
"2016","UKJ1","Million euro","Balance","Balance of primary incomes/National income, net","81,467.9",""
"2016","UKJ2","Million euro","Balance","Balance of primary incomes/National income, net","92,711.14",""
"2016","UKJ3","Million euro","Balance","Balance of primary incomes/National income, net","53,033.79",""
"2016","UKJ4","Million euro","Balance","Balance of primary incomes/National income, net","47,393.46",""
"2016","UKK1","Million euro","Balance","Balance of primary incomes/National income, net","65,383.83",""
"2016","UKK2","Million euro","Balance","Balance of primary incomes/National income, net","30,920.56",""
"2016","UKK3","Million euro","Balance","Balance of primary incomes/National income, net","10,925.21",""
"2016","UKK4","Million euro","Balance","Balance of primary incomes/National income, net","24,750.08",""
"2016","UKL1","Million euro","Balance","Balance of primary incomes/National income, net","35,995.02",""
"2016","UKL2","Million euro","Balance","Balance of primary incomes/National income, net","24,724.55",""
"2016","UKM5","Million euro","Balance","Balance of primary incomes/National income, net","15,789.6",""
"2016","UKM6","Million euro","Balance","Balance of primary incomes/National income, net","10,655.98",""
"2016","UKM7","Million euro","Balance","Balance of primary incomes/National income, net","49,653.54",""
"2016","UKM8","Million euro","Balance","Balance of primary incomes/National income, net","34,322.88",""
"2016","UKM9","Million euro","Balance","Balance of primary incomes/National income, net","20,674.49",""
"2016","UKN0","Million euro","Balance","Balance of primary incomes/National income, net","36,970.2",""
"2016","NO01","Million euro","Balance","Balance of primary incomes/National income, net","55,399.33",""
"2016","NO02","Million euro","Balance","Balance of primary incomes/National income, net","11,059.03",""
"2016","NO03","Million euro","Balance","Balance of primary incomes/National income, net","30,382.64",""
"2016","NO04","Million euro","Balance","Balance of primary incomes/National income, net","27,299.85",""
"2016","NO05","Million euro","Balance","Balance of primary incomes/National income, net","29,975.14",""
"2016","NO06","Million euro","Balance","Balance of primary incomes/National income, net","14,625",""
"2016","NO07","Million euro","Balance","Balance of primary incomes/National income, net","14,089.29",""
"2016","ME00","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","BE21","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","BE24","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","BE25","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","BE32","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","BE33","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","BG33","Million euro","Balance","Balance of primary incomes/National income, net","2,946.34",""
"2017","BG34","Million euro","Balance","Balance of primary incomes/National income, net","3,575.19",""
"2017","BG41","Million euro","Balance","Balance of primary incomes/National income, net","14,651.01",""
"2017","CZ01","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","CZ04","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","CZ05","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","CZ06","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","CZ08","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","DK01","Million euro","Balance","Balance of primary incomes/National income, net","62,776.87",""
"2017","DK02","Million euro","Balance","Balance of primary incomes/National income, net","23,794.53",""
"2017","DK03","Million euro","Balance","Balance of primary incomes/National income, net","33,360.71",""
"2017","DK04","Million euro","Balance","Balance of primary incomes/National income, net","37,956.87",""
"2017","DK05","Million euro","Balance","Balance of primary incomes/National income, net","15,958.78",""
"2017","DE11","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","DE12","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","DE13","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","DE14","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","DE21","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","DE22","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","DE24","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","DE25","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","DE27","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","DE30","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","DE40","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","DE50","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","DE60","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","DE71","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","DE73","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","DE80","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","DE91","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","DE92","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","DE94","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","DEA1","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","DEA2","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","DEA3","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","DEA4","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","DEA5","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","DEB1","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","DEB2","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","DEB3","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","DEC0","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","DED2","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","DED5","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","DEE0","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","DEF0","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","DEG0","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","EE","Million euro","Balance","Balance of primary incomes/National income, net","13,533.7",""
"2017","IE04","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","IE05","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","IE06","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","EL51","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","EL52","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","EL53","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","EL54","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","EL61","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","EL62","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","EL63","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","EL64","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","EL65","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","EL30","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","EL41","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","EL42","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","EL43","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","ES11","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","ES12","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","ES13","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","ES21","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","ES22","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","ES23","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","ES24","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","ES30","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","ES41","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","ES42","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","ES43","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","ES51","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","ES52","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","ES53","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","ES61","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","ES62","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","ES63","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","ES64","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","ES70","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","ESZZ","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","FR10","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","FRB0","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","FRC1","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","FRC2","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","FRD1","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","FRD2","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","FRE1","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","FRE2","Million euro","Balance","Balance of primary incomes/National income, net",":",""
"2017","FRF1","Million euro","Balance","Balance of primary incomes/National income, net",":",""
