"TIME","GEO","TRA_MEAS","UNIT","Value","Flag and Footnotes"
"2008","ITH1","Passengers carried (arrival)","Thousand passengers","32",""
"2008","ITH3","Passengers carried (arrival)","Thousand passengers","5,931",""
"2008","ITH4","Passengers carried (arrival)","Thousand passengers","395",""
"2008","ITH5","Passengers carried (arrival)","Thousand passengers","2,921",""
"2008","ITI1","Passengers carried (arrival)","Thousand passengers","2,931",""
"2008","ITI2","Passengers carried (arrival)","Thousand passengers",":",""
"2008","ITI3","Passengers carried (arrival)","Thousand passengers","201",""
"2008","ITI4","Passengers carried (arrival)","Thousand passengers","19,704",""
"2008","ITF1","Passengers carried (arrival)","Thousand passengers","199",""
"2008","ITF3","Passengers carried (arrival)","Thousand passengers","2,776",""
"2008","ITF4","Passengers carried (arrival)","Thousand passengers","1,742",""
"2008","ITF6","Passengers carried (arrival)","Thousand passengers","992",""
"2008","ITG1","Passengers carried (arrival)","Thousand passengers","5,572",""
"2008","ITG2","Passengers carried (arrival)","Thousand passengers","3,016",""
"2008","ITZZ","Passengers carried (arrival)","Thousand passengers",":",""
"2008","CY00","Passengers carried (arrival)","Thousand passengers","3,609",""
"2008","LV00","Passengers carried (arrival)","Thousand passengers","1,837",""
"2008","LT01","Passengers carried (arrival)","Thousand passengers","1,018",""
"2008","LT02","Passengers carried (arrival)","Thousand passengers","255",""
"2008","LU00","Passengers carried (arrival)","Thousand passengers","853",""
"2008","HU11","Passengers carried (arrival)","Thousand passengers","4,149",""
"2008","HU32","Passengers carried (arrival)","Thousand passengers",":",""
"2008","MT00","Passengers carried (arrival)","Thousand passengers","1,552",""
"2008","NL13","Passengers carried (arrival)","Thousand passengers","76",""
"2008","NL32","Passengers carried (arrival)","Thousand passengers","23,704",""
"2008","NL33","Passengers carried (arrival)","Thousand passengers","498",""
"2008","NL41","Passengers carried (arrival)","Thousand passengers","824",""
"2008","NL42","Passengers carried (arrival)","Thousand passengers","117",""
"2008","AT12","Passengers carried (arrival)","Thousand passengers","9,817",""
"2008","AT21","Passengers carried (arrival)","Thousand passengers","217",""
"2008","AT22","Passengers carried (arrival)","Thousand passengers","490",""
"2008","AT31","Passengers carried (arrival)","Thousand passengers","377",""
"2008","AT32","Passengers carried (arrival)","Thousand passengers","893",""
"2008","AT33","Passengers carried (arrival)","Thousand passengers","476",""
"2008","PL21","Passengers carried (arrival)","Thousand passengers","1,444",""
"2008","PL22","Passengers carried (arrival)","Thousand passengers","1,175",""
"2008","PL41","Passengers carried (arrival)","Thousand passengers","634",""
"2008","PL42","Passengers carried (arrival)","Thousand passengers",":",""
"2008","PL51","Passengers carried (arrival)","Thousand passengers","734",""
"2008","PL61","Passengers carried (arrival)","Thousand passengers",":",""
"2008","PL63","Passengers carried (arrival)","Thousand passengers","969",""
"2008","PL71","Passengers carried (arrival)","Thousand passengers",":",""
"2008","PL82","Passengers carried (arrival)","Thousand passengers",":",""
"2008","PL91","Passengers carried (arrival)","Thousand passengers","4,733",""
"2008","PT11","Passengers carried (arrival)","Thousand passengers","2,278",""
"2008","PT15","Passengers carried (arrival)","Thousand passengers","2,737",""
"2008","PT16","Passengers carried (arrival)","Thousand passengers",":",""
"2008","PT17","Passengers carried (arrival)","Thousand passengers","6,824",""
"2008","PT18","Passengers carried (arrival)","Thousand passengers",":",""
"2008","PT20","Passengers carried (arrival)","Thousand passengers","925",""
"2008","PT30","Passengers carried (arrival)","Thousand passengers","1,291",""
"2008","RO11","Passengers carried (arrival)","Thousand passengers","340",""
"2008","RO12","Passengers carried (arrival)","Thousand passengers",":",""
"2008","RO21","Passengers carried (arrival)","Thousand passengers",":",""
"2008","RO22","Passengers carried (arrival)","Thousand passengers",":",""
"2008","RO32","Passengers carried (arrival)","Thousand passengers","3,351",""
"2008","RO41","Passengers carried (arrival)","Thousand passengers",":",""
"2008","RO42","Passengers carried (arrival)","Thousand passengers","449",""
"2008","SI04","Passengers carried (arrival)","Thousand passengers","826",""
"2008","SK01","Passengers carried (arrival)","Thousand passengers","1,100",""
"2008","SK04","Passengers carried (arrival)","Thousand passengers","291",""
"2008","SKZZ","Passengers carried (arrival)","Thousand passengers",":",""
"2008","FI19","Passengers carried (arrival)","Thousand passengers","680",""
"2008","FI1B","Passengers carried (arrival)","Thousand passengers","6,696",""
"2008","FI1C","Passengers carried (arrival)","Thousand passengers","167",""
"2008","FI1D","Passengers carried (arrival)","Thousand passengers","1,177",""
"2008","FI20","Passengers carried (arrival)","Thousand passengers","31",""
"2008","FIZZ","Passengers carried (arrival)","Thousand passengers","0",""
"2008","SE11","Passengers carried (arrival)","Thousand passengers","9,990",""
"2008","SE12","Passengers carried (arrival)","Thousand passengers","1,333",""
"2008","SE21","Passengers carried (arrival)","Thousand passengers","340",""
"2008","SE22","Passengers carried (arrival)","Thousand passengers","1,172",""
"2008","SE23","Passengers carried (arrival)","Thousand passengers","2,575",""
"2008","SE31","Passengers carried (arrival)","Thousand passengers","59",""
"2008","SE32","Passengers carried (arrival)","Thousand passengers","343",""
"2008","SE33","Passengers carried (arrival)","Thousand passengers","1,132",""
"2008","UKC1","Passengers carried (arrival)","Thousand passengers","322",""
"2008","UKC2","Passengers carried (arrival)","Thousand passengers","2,506",""
"2008","UKD1","Passengers carried (arrival)","Thousand passengers",":",""
"2008","UKD3","Passengers carried (arrival)","Thousand passengers","10,563",""
"2008","UKD4","Passengers carried (arrival)","Thousand passengers","218",""
"2008","UKD7","Passengers carried (arrival)","Thousand passengers","2,666",""
"2008","UKE1","Passengers carried (arrival)","Thousand passengers","211",""
"2008","UKE3","Passengers carried (arrival)","Thousand passengers","486",""
"2008","UKE4","Passengers carried (arrival)","Thousand passengers","1,427",""
"2008","UKF2","Passengers carried (arrival)","Thousand passengers","2,810",""
"2008","UKF3","Passengers carried (arrival)","Thousand passengers",":",""
"2008","UKG1","Passengers carried (arrival)","Thousand passengers","167",""
"2008","UKG3","Passengers carried (arrival)","Thousand passengers","4,796",""
"2008","UKH1","Passengers carried (arrival)","Thousand passengers","292",""
"2008","UKH2","Passengers carried (arrival)","Thousand passengers","5,104",""
"2008","UKH3","Passengers carried (arrival)","Thousand passengers","11,254",""
"2008","UKI3","Passengers carried (arrival)","Thousand passengers",":",""
"2008","UKI4","Passengers carried (arrival)","Thousand passengers","1,642",""
"2008","UKI5","Passengers carried (arrival)","Thousand passengers",":",""
"2008","UKI6","Passengers carried (arrival)","Thousand passengers",":",""
"2008","UKI7","Passengers carried (arrival)","Thousand passengers","33,537",""
"2008","UKJ1","Passengers carried (arrival)","Thousand passengers",":",""
"2008","UKJ2","Passengers carried (arrival)","Thousand passengers","17,086",""
"2008","UKJ3","Passengers carried (arrival)","Thousand passengers","971",""
"2008","UKJ4","Passengers carried (arrival)","Thousand passengers","6",""
"2008","UKK1","Passengers carried (arrival)","Thousand passengers","3,132",""
"2008","UKK2","Passengers carried (arrival)","Thousand passengers","541",""
"2008","UKK3","Passengers carried (arrival)","Thousand passengers","212",""
"2008","UKK4","Passengers carried (arrival)","Thousand passengers","474",""
"2008","UKL1","Passengers carried (arrival)","Thousand passengers",":",""
"2008","UKL2","Passengers carried (arrival)","Thousand passengers","989",""
"2008","UKM5","Passengers carried (arrival)","Thousand passengers","1,649",""
"2008","UKM6","Passengers carried (arrival)","Thousand passengers","724",""
"2008","UKM7","Passengers carried (arrival)","Thousand passengers","4,525",""
"2008","UKM8","Passengers carried (arrival)","Thousand passengers","4,068",""
"2008","UKM9","Passengers carried (arrival)","Thousand passengers","1,210",""
"2008","UKN0","Passengers carried (arrival)","Thousand passengers","4,109",""
"2008","UKZZ","Passengers carried (arrival)","Thousand passengers","2",""
"2008","IS00","Passengers carried (arrival)","Thousand passengers","1,122",""
"2008","NO01","Passengers carried (arrival)","Thousand passengers","8,971",""
"2008","NO02","Passengers carried (arrival)","Thousand passengers","1",""
"2008","NO03","Passengers carried (arrival)","Thousand passengers","854",""
"2008","NO04","Passengers carried (arrival)","Thousand passengers","2,433",""
"2008","NO05","Passengers carried (arrival)","Thousand passengers","2,994",""
"2008","NO06","Passengers carried (arrival)","Thousand passengers","1,902",""
"2008","NO07","Passengers carried (arrival)","Thousand passengers","2,919",""
"2008","NOZZ","Passengers carried (arrival)","Thousand passengers",":",""
"2008","CH01","Passengers carried (arrival)","Thousand passengers","5,666",""
"2008","CH02","Passengers carried (arrival)","Thousand passengers","46",""
"2008","CH03","Passengers carried (arrival)","Thousand passengers",":",""
"2008","CH04","Passengers carried (arrival)","Thousand passengers","11,061",""
"2008","CH05","Passengers carried (arrival)","Thousand passengers","46",""
"2008","CH06","Passengers carried (arrival)","Thousand passengers",":",""
"2008","CH07","Passengers carried (arrival)","Thousand passengers","89",""
"2008","CHZZ","Passengers carried (arrival)","Thousand passengers",":",""
"2009","BE2","Passengers carried (arrival)","Thousand passengers","8,548",""
"2009","BE21","Passengers carried (arrival)","Thousand passengers","62",""
"2009","BE24","Passengers carried (arrival)","Thousand passengers","8,413",""
"2009","BE25","Passengers carried (arrival)","Thousand passengers","74",""
"2009","BE3","Passengers carried (arrival)","Thousand passengers","2,112",""
"2009","BE32","Passengers carried (arrival)","Thousand passengers","1,949",""
"2009","BE33","Passengers carried (arrival)","Thousand passengers","163",""
"2009","BG33","Passengers carried (arrival)","Thousand passengers","603",""
"2009","BG34","Passengers carried (arrival)","Thousand passengers","840",""
"2009","BG41","Passengers carried (arrival)","Thousand passengers","1,539",""
"2009","CZ01","Passengers carried (arrival)","Thousand passengers","5,814",""
"2009","CZ04","Passengers carried (arrival)","Thousand passengers","31",""
"2009","CZ05","Passengers carried (arrival)","Thousand passengers","22",""
"2009","CZ06","Passengers carried (arrival)","Thousand passengers","195",""
"2009","CZ08","Passengers carried (arrival)","Thousand passengers","135",""
"2009","DK01","Passengers carried (arrival)","Thousand passengers","9,903",""
"2009","DK02","Passengers carried (arrival)","Thousand passengers","6",""
"2009","DK03","Passengers carried (arrival)","Thousand passengers","1,195",""
"2009","DK04","Passengers carried (arrival)","Thousand passengers","344",""
"2009","DK05","Passengers carried (arrival)","Thousand passengers","562",""
"2009","DE11","Passengers carried (arrival)","Thousand passengers","4,431",""
"2009","DE12","Passengers carried (arrival)","Thousand passengers","563",""
"2009","DE13","Passengers carried (arrival)","Thousand passengers","0",""
"2009","DE14","Passengers carried (arrival)","Thousand passengers","267",""
"2009","DE21","Passengers carried (arrival)","Thousand passengers","16,277",""
"2009","DE22","Passengers carried (arrival)","Thousand passengers","0",""
"2009","DE24","Passengers carried (arrival)","Thousand passengers","8",""
"2009","DE25","Passengers carried (arrival)","Thousand passengers","1,963",""
"2009","DE27","Passengers carried (arrival)","Thousand passengers","403",""
"2009","DE30","Passengers carried (arrival)","Thousand passengers","7,074",""
"2009","DE40","Passengers carried (arrival)","Thousand passengers","3,391",""
"2009","DE50","Passengers carried (arrival)","Thousand passengers","1,216",""
"2009","DE60","Passengers carried (arrival)","Thousand passengers","6,087",""
"2009","DE71","Passengers carried (arrival)","Thousand passengers","25,358",""
"2009","DE73","Passengers carried (arrival)","Thousand passengers","0",""
"2009","DE80","Passengers carried (arrival)","Thousand passengers","73",""
"2009","DE91","Passengers carried (arrival)","Thousand passengers","1",""
"2009","DE92","Passengers carried (arrival)","Thousand passengers","2,455",""
"2009","DE94","Passengers carried (arrival)","Thousand passengers","0",""
"2009","DEA1","Passengers carried (arrival)","Thousand passengers","10,052",""
"2009","DEA2","Passengers carried (arrival)","Thousand passengers","4,822",""
"2009","DEA3","Passengers carried (arrival)","Thousand passengers","669",""
"2009","DEA4","Passengers carried (arrival)","Thousand passengers","464",""
"2009","DEA5","Passengers carried (arrival)","Thousand passengers","846",""
